Regions;Resources;Typical_days;Hours;R_t_exterior
C2;CO2_INDUSTRY;4;7;0.0
C2;CO2_INDUSTRY;4;8;0.0
C2;CO2_INDUSTRY;4;9;0.0
C2;CO2_INDUSTRY;4;10;0.0
C2;CO2_INDUSTRY;4;11;0.0
C2;CO2_INDUSTRY;4;12;0.0
C2;CO2_INDUSTRY;4;13;0.0
C2;CO2_INDUSTRY;4;14;0.0
C2;CO2_INDUSTRY;4;15;0.0
C2;CO2_INDUSTRY;4;16;0.0
C2;CO2_INDUSTRY;4;17;0.0
C2;CO2_INDUSTRY;4;18;0.0
C2;CO2_INDUSTRY;4;19;0.0
C2;CO2_INDUSTRY;4;20;0.0
C2;CO2_INDUSTRY;4;21;0.0
C2;CO2_INDUSTRY;4;22;0.0
C2;CO2_INDUSTRY;4;23;0.0
C2;CO2_INDUSTRY;4;24;0.0
C2;CO2_INDUSTRY;5;1;0.0
C2;CO2_INDUSTRY;5;2;0.0
C2;CO2_INDUSTRY;5;3;0.0
C2;CO2_INDUSTRY;5;4;0.0
C2;CO2_INDUSTRY;5;5;0.0
C2;CO2_INDUSTRY;5;6;0.0
C2;CO2_INDUSTRY;5;7;0.0
C2;CO2_INDUSTRY;5;8;0.0
C2;CO2_INDUSTRY;5;9;0.0
C2;CO2_INDUSTRY;5;10;0.0
C2;CO2_INDUSTRY;5;11;0.0
C2;CO2_INDUSTRY;5;12;0.0
C2;CO2_INDUSTRY;5;13;0.0
C2;CO2_INDUSTRY;5;14;0.0
C2;CO2_INDUSTRY;5;15;0.0
C2;CO2_INDUSTRY;5;16;0.0
C2;CO2_INDUSTRY;5;17;0.0
C2;CO2_INDUSTRY;5;18;0.0
C2;CO2_INDUSTRY;5;19;0.0
C2;CO2_INDUSTRY;5;20;0.0
C2;CO2_INDUSTRY;5;21;0.0
C2;CO2_INDUSTRY;5;22;0.0
C2;CO2_INDUSTRY;5;23;0.0
C2;CO2_INDUSTRY;5;24;0.0
C2;CO2_INDUSTRY;6;1;0.0
C2;CO2_INDUSTRY;6;2;0.0
C2;CO2_INDUSTRY;6;3;0.0
C2;CO2_INDUSTRY;6;4;0.0
C2;CO2_INDUSTRY;6;5;0.0
C2;CO2_INDUSTRY;6;6;0.0
C2;CO2_INDUSTRY;6;7;0.0
C2;CO2_INDUSTRY;6;8;0.0
C2;CO2_INDUSTRY;6;9;0.0
C2;CO2_INDUSTRY;6;10;0.0
C2;CO2_INDUSTRY;6;11;0.0
C2;CO2_INDUSTRY;6;12;0.0
C2;CO2_INDUSTRY;6;13;0.0
C2;CO2_INDUSTRY;6;14;0.0
C2;CO2_INDUSTRY;6;15;0.0
C2;CO2_INDUSTRY;6;16;0.0
C2;CO2_INDUSTRY;6;17;0.0
C2;CO2_INDUSTRY;6;18;0.0
C2;CO2_INDUSTRY;6;19;0.0
C2;CO2_INDUSTRY;6;20;0.0
C2;CO2_INDUSTRY;6;21;0.0
C2;CO2_INDUSTRY;6;22;0.0
C2;CO2_INDUSTRY;6;23;0.0
C2;CO2_INDUSTRY;6;24;0.0
C2;CO2_INDUSTRY;7;1;0.0
C2;CO2_INDUSTRY;7;2;0.0
C2;CO2_INDUSTRY;7;3;0.0
C2;CO2_INDUSTRY;7;4;0.0
C2;CO2_INDUSTRY;7;5;0.0
C2;CO2_INDUSTRY;7;6;0.0
C2;CO2_INDUSTRY;7;7;0.0
C2;CO2_INDUSTRY;7;8;0.0
C2;CO2_INDUSTRY;7;9;0.0
C2;CO2_INDUSTRY;7;10;0.0
C2;CO2_INDUSTRY;7;11;0.0
C2;CO2_INDUSTRY;7;12;0.0
C2;CO2_INDUSTRY;7;13;0.0
C2;CO2_INDUSTRY;7;14;0.0
C2;CO2_INDUSTRY;7;15;0.0
C2;CO2_INDUSTRY;7;16;0.0
C2;CO2_INDUSTRY;7;17;0.0
C2;CO2_INDUSTRY;7;18;0.0
C2;CO2_INDUSTRY;7;19;0.0
C2;CO2_INDUSTRY;7;20;0.0
C2;CO2_INDUSTRY;7;21;0.0
C2;CO2_INDUSTRY;7;22;0.0
C2;CO2_INDUSTRY;7;23;0.0
C2;CO2_INDUSTRY;7;24;0.0
C2;CO2_INDUSTRY;8;1;0.0
C2;CO2_INDUSTRY;8;2;0.0
C2;CO2_INDUSTRY;8;3;0.0
C2;CO2_INDUSTRY;8;4;0.0
C2;CO2_INDUSTRY;8;5;0.0
C2;CO2_INDUSTRY;8;6;0.0
C2;CO2_INDUSTRY;8;7;0.0
C2;CO2_INDUSTRY;8;8;0.0
C2;CO2_INDUSTRY;8;9;0.0
C2;CO2_INDUSTRY;8;10;0.0
C2;CO2_INDUSTRY;8;11;0.0
C2;CO2_INDUSTRY;8;12;0.0
C2;CO2_INDUSTRY;8;13;0.0
C2;CO2_INDUSTRY;8;14;0.0
C2;CO2_INDUSTRY;8;15;0.0
C2;CO2_INDUSTRY;8;16;0.0
C2;CO2_INDUSTRY;8;17;0.0
C2;CO2_INDUSTRY;8;18;0.0
C2;CO2_INDUSTRY;8;19;0.0
C2;CO2_INDUSTRY;8;20;0.0
C2;CO2_INDUSTRY;8;21;0.0
C2;CO2_INDUSTRY;8;22;0.0
C2;CO2_INDUSTRY;8;23;0.0
C2;CO2_INDUSTRY;8;24;0.0
C2;CO2_INDUSTRY;9;1;0.0
C2;CO2_INDUSTRY;9;2;0.0
C2;CO2_INDUSTRY;9;3;0.0
C2;CO2_INDUSTRY;9;4;0.0
C2;CO2_INDUSTRY;9;5;0.0
C2;CO2_INDUSTRY;9;6;0.0
C2;CO2_INDUSTRY;9;7;0.0
C2;CO2_INDUSTRY;9;8;0.0
C2;CO2_INDUSTRY;9;9;0.0
C2;CO2_INDUSTRY;9;10;0.0
C2;CO2_INDUSTRY;9;11;0.0
C2;CO2_INDUSTRY;9;12;0.0
C2;CO2_INDUSTRY;9;13;0.0
C2;CO2_INDUSTRY;9;14;0.0
C2;CO2_INDUSTRY;9;15;0.0
C2;CO2_INDUSTRY;9;16;0.0
C2;CO2_INDUSTRY;9;17;0.0
C2;CO2_INDUSTRY;9;18;0.0
C2;CO2_INDUSTRY;9;19;0.0
C2;CO2_INDUSTRY;9;20;0.0
C2;CO2_INDUSTRY;9;21;0.0
C2;CO2_INDUSTRY;9;22;0.0
C2;CO2_INDUSTRY;9;23;0.0
C2;CO2_INDUSTRY;9;24;0.0
C2;CO2_INDUSTRY;10;1;0.0
C2;CO2_INDUSTRY;10;2;0.0
C2;CO2_INDUSTRY;10;3;0.0
C2;CO2_INDUSTRY;10;4;0.0
C2;CO2_INDUSTRY;10;5;0.0
C2;CO2_INDUSTRY;10;6;0.0
C2;CO2_INDUSTRY;10;7;0.0
C2;CO2_INDUSTRY;10;8;0.0
C2;CO2_INDUSTRY;10;9;0.0
C2;CO2_INDUSTRY;10;10;0.0
C2;CO2_INDUSTRY;10;11;0.0
C2;CO2_INDUSTRY;10;12;0.0
C2;CO2_INDUSTRY;10;13;0.0
C2;CO2_INDUSTRY;10;14;0.0
C2;CO2_INDUSTRY;10;15;0.0
C2;CO2_INDUSTRY;10;16;0.0
C2;CO2_INDUSTRY;10;17;0.0
C2;CO2_INDUSTRY;10;18;0.0
C2;CO2_INDUSTRY;10;19;0.0
C2;CO2_INDUSTRY;10;20;0.0
C2;CO2_INDUSTRY;10;21;0.0
C2;CO2_INDUSTRY;10;22;0.0
C2;CO2_INDUSTRY;10;23;0.0
C2;CO2_INDUSTRY;10;24;0.0
C2;CO2_INDUSTRY;11;1;0.0
C2;CO2_INDUSTRY;11;2;0.0
C2;CO2_INDUSTRY;11;3;0.0
C2;CO2_INDUSTRY;11;4;0.0
C2;CO2_INDUSTRY;11;5;0.0
C2;CO2_INDUSTRY;11;6;0.0
C2;CO2_INDUSTRY;11;7;0.0
C2;CO2_INDUSTRY;11;8;0.0
C2;CO2_INDUSTRY;11;9;0.0
C2;CO2_INDUSTRY;11;10;0.0
C2;CO2_INDUSTRY;11;11;0.0
C2;CO2_INDUSTRY;11;12;0.0
C2;CO2_INDUSTRY;11;13;0.0
C2;CO2_INDUSTRY;11;14;0.0
C2;CO2_INDUSTRY;11;15;0.0
C2;CO2_INDUSTRY;11;16;0.0
C2;CO2_INDUSTRY;11;17;0.0
C2;CO2_INDUSTRY;11;18;0.0
C2;CO2_INDUSTRY;11;19;0.0
C2;CO2_INDUSTRY;11;20;0.0
C2;CO2_INDUSTRY;11;21;0.0
C2;CO2_INDUSTRY;11;22;0.0
C2;CO2_INDUSTRY;11;23;0.0
C2;CO2_INDUSTRY;11;24;0.0
C2;CO2_INDUSTRY;12;1;0.0
C2;CO2_INDUSTRY;12;2;0.0
C2;CO2_INDUSTRY;12;3;0.0
C2;CO2_INDUSTRY;12;4;0.0
C2;CO2_INDUSTRY;12;5;0.0
C2;CO2_INDUSTRY;12;6;0.0
C2;CO2_INDUSTRY;12;7;0.0
C2;CO2_INDUSTRY;12;8;0.0
C2;CO2_INDUSTRY;12;9;0.0
C2;CO2_INDUSTRY;12;10;0.0
C2;CO2_INDUSTRY;12;11;0.0
C2;CO2_INDUSTRY;12;12;0.0
C2;CO2_INDUSTRY;12;13;0.0
C2;CO2_INDUSTRY;12;14;0.0
C2;CO2_INDUSTRY;12;15;0.0
C2;CO2_INDUSTRY;12;16;0.0
C2;CO2_INDUSTRY;12;17;0.0
C2;CO2_INDUSTRY;12;18;0.0
C2;CO2_INDUSTRY;12;19;0.0
C2;CO2_INDUSTRY;12;20;0.0
C2;CO2_INDUSTRY;12;21;0.0
C2;CO2_INDUSTRY;12;22;0.0
C2;CO2_INDUSTRY;12;23;0.0
C2;CO2_INDUSTRY;12;24;0.0
C2;CO2_INDUSTRY;13;1;0.0
C2;CO2_INDUSTRY;13;2;0.0
C2;CO2_INDUSTRY;13;3;0.0
C2;CO2_INDUSTRY;13;4;0.0
C2;CO2_INDUSTRY;13;5;0.0
C2;CO2_INDUSTRY;13;6;0.0
C2;CO2_INDUSTRY;13;7;0.0
C2;CO2_INDUSTRY;13;8;0.0
C2;CO2_INDUSTRY;13;9;0.0
C2;CO2_INDUSTRY;13;10;0.0
C2;CO2_INDUSTRY;13;11;0.0
C2;CO2_INDUSTRY;13;12;0.0
C2;CO2_INDUSTRY;13;13;0.0
C2;CO2_INDUSTRY;13;14;0.0
C2;CO2_INDUSTRY;13;15;0.0
C2;CO2_INDUSTRY;13;16;0.0
C2;CO2_INDUSTRY;13;17;0.0
C2;CO2_INDUSTRY;13;18;0.0
C2;CO2_INDUSTRY;13;19;0.0
C2;CO2_INDUSTRY;13;20;0.0
C2;CO2_INDUSTRY;13;21;0.0
C2;CO2_INDUSTRY;13;22;0.0
C2;CO2_INDUSTRY;13;23;0.0
C2;CO2_INDUSTRY;13;24;0.0
C2;CO2_INDUSTRY;14;1;0.0
C2;CO2_INDUSTRY;14;2;0.0
C2;CO2_INDUSTRY;14;3;0.0
C2;CO2_INDUSTRY;14;4;0.0
C2;CO2_INDUSTRY;14;5;0.0
C2;CO2_INDUSTRY;14;6;0.0
C2;CO2_INDUSTRY;14;7;0.0
C2;CO2_INDUSTRY;14;8;0.0
C2;CO2_INDUSTRY;14;9;0.0
C2;CO2_INDUSTRY;14;10;0.0
C2;CO2_INDUSTRY;14;11;0.0
C2;CO2_INDUSTRY;14;12;0.0
C2;CO2_INDUSTRY;14;13;0.0
C2;CO2_INDUSTRY;14;14;0.0
C2;CO2_INDUSTRY;14;15;0.0
C2;CO2_INDUSTRY;14;16;0.0
C2;CO2_INDUSTRY;14;17;0.0
C2;CO2_INDUSTRY;14;18;0.0
C2;CO2_INDUSTRY;14;19;0.0
C2;CO2_INDUSTRY;14;20;0.0
C2;CO2_INDUSTRY;14;21;0.0
C2;CO2_INDUSTRY;14;22;0.0
C2;CO2_INDUSTRY;14;23;0.0
C2;CO2_INDUSTRY;14;24;0.0
C2;CO2_INDUSTRY;15;1;0.0
C2;CO2_INDUSTRY;15;2;0.0
C2;CO2_INDUSTRY;15;3;0.0
C2;CO2_INDUSTRY;15;4;0.0
C2;CO2_INDUSTRY;15;5;0.0
C2;CO2_INDUSTRY;15;6;0.0
C2;CO2_INDUSTRY;15;7;0.0
C2;CO2_INDUSTRY;15;8;0.0
C2;CO2_INDUSTRY;15;9;0.0
C2;CO2_INDUSTRY;15;10;0.0
C2;CO2_INDUSTRY;15;11;0.0
C2;CO2_INDUSTRY;15;12;0.0
C2;CO2_INDUSTRY;15;13;0.0
C2;CO2_INDUSTRY;15;14;0.0
C2;CO2_INDUSTRY;15;15;0.0
C2;CO2_INDUSTRY;15;16;0.0
C2;CO2_INDUSTRY;15;17;0.0
C2;CO2_INDUSTRY;15;18;0.0
C2;CO2_INDUSTRY;15;19;0.0
C2;CO2_INDUSTRY;15;20;0.0
C2;CO2_INDUSTRY;15;21;0.0
C2;CO2_INDUSTRY;15;22;0.0
C2;CO2_INDUSTRY;15;23;0.0
C2;CO2_INDUSTRY;15;24;0.0
C2;CO2_INDUSTRY;16;1;0.0
C2;CO2_INDUSTRY;16;2;0.0
C2;CO2_INDUSTRY;16;3;0.0
C2;CO2_INDUSTRY;16;4;0.0
C2;CO2_INDUSTRY;16;5;0.0
C2;CO2_INDUSTRY;16;6;0.0
C2;CO2_INDUSTRY;16;7;0.0
C2;CO2_INDUSTRY;16;8;0.0
C2;CO2_INDUSTRY;16;9;0.0
C2;CO2_INDUSTRY;16;10;0.0
C2;CO2_INDUSTRY;16;11;0.0
C2;CO2_INDUSTRY;16;12;0.0
C2;CO2_INDUSTRY;16;13;0.0
C2;CO2_INDUSTRY;16;14;0.0
C2;CO2_INDUSTRY;16;15;0.0
C2;CO2_INDUSTRY;16;16;0.0
C2;CO2_INDUSTRY;16;17;0.0
C2;CO2_INDUSTRY;16;18;0.0
C2;CO2_INDUSTRY;16;19;0.0
C2;CO2_INDUSTRY;16;20;0.0
C2;CO2_INDUSTRY;16;21;0.0
C2;CO2_INDUSTRY;16;22;0.0
C2;CO2_INDUSTRY;16;23;0.0
C2;CO2_INDUSTRY;16;24;0.0
C2;COAL;1;1;0.0
C2;COAL;1;2;0.0
C2;COAL;1;3;0.0
C2;COAL;1;4;0.0
C2;COAL;1;5;0.0
C2;COAL;1;6;0.0
C2;COAL;1;7;0.0
C2;COAL;1;8;0.0
C2;COAL;1;9;0.0
C2;COAL;1;10;0.0
C2;COAL;1;11;0.0
C2;COAL;1;12;0.0
C2;COAL;1;13;0.0
C2;COAL;1;14;0.0
C2;COAL;1;15;0.0
C2;COAL;1;16;0.0
C2;COAL;1;17;0.0
C2;COAL;1;18;0.0
C2;COAL;1;19;0.0
C2;COAL;1;20;0.0
C2;COAL;1;21;0.0
C2;COAL;1;22;0.0
C2;COAL;1;23;0.0
C2;COAL;1;24;0.0
C2;COAL;2;1;0.0
C2;COAL;2;2;0.0
C2;COAL;2;3;0.0
C2;COAL;2;4;0.0
C2;COAL;2;5;0.0
C2;COAL;2;6;0.0
C2;COAL;2;7;0.0
C2;COAL;2;8;0.0
C2;COAL;2;9;0.0
C2;COAL;2;10;0.0
C2;COAL;2;11;0.0
C2;COAL;2;12;0.0
C2;COAL;2;13;0.0
C2;COAL;2;14;0.0
C2;COAL;2;15;0.0
C2;COAL;2;16;0.0
C2;COAL;2;17;0.0
C2;COAL;2;18;0.0
C2;COAL;2;19;0.0
C2;COAL;2;20;0.0
C2;COAL;2;21;0.0
C2;COAL;2;22;0.0
C2;COAL;2;23;0.0
C2;COAL;2;24;0.0
C2;COAL;3;1;0.0
C2;COAL;3;2;0.0
C2;COAL;3;3;0.0
C2;COAL;3;4;0.0
C2;COAL;3;5;0.0
C2;COAL;3;6;0.0
C2;COAL;3;7;0.0
C2;COAL;3;8;0.0
C2;COAL;3;9;0.0
C2;COAL;3;10;0.0
C2;COAL;3;11;0.0
C2;COAL;3;12;0.0
C2;COAL;3;13;0.0
C2;COAL;3;14;0.0
C2;COAL;3;15;0.0
C2;COAL;3;16;0.0
C2;COAL;3;17;0.0
C2;COAL;3;18;0.0
C2;COAL;3;19;0.0
C2;COAL;3;20;0.0
C2;COAL;3;21;0.0
C2;COAL;3;22;0.0
C2;COAL;3;23;0.0
C2;COAL;3;24;0.0
C2;COAL;4;1;0.0
C2;COAL;4;2;0.0
C2;COAL;4;3;0.0
C2;COAL;4;4;0.0
C2;COAL;4;5;0.0
C2;COAL;4;6;0.0
C2;COAL;4;7;0.0
C2;COAL;4;8;0.0
C2;COAL;4;9;0.0
C2;COAL;4;10;0.0
C2;COAL;4;11;0.0
C2;COAL;4;12;0.0
C2;COAL;4;13;0.0
C2;COAL;4;14;0.0
C2;COAL;4;15;0.0
C2;COAL;4;16;0.0
C2;COAL;4;17;0.0
C2;COAL;4;18;0.0
C2;COAL;4;19;0.0
C2;COAL;4;20;0.0
C2;COAL;4;21;0.0
C2;COAL;4;22;0.0
C2;COAL;4;23;0.0
C2;COAL;4;24;0.0
C2;COAL;5;1;0.0
C2;COAL;5;2;0.0
C2;COAL;5;3;0.0
C2;COAL;5;4;0.0
C2;COAL;5;5;0.0
C2;COAL;5;6;0.0
C2;COAL;5;7;0.0
C2;COAL;5;8;0.0
C2;COAL;5;9;0.0
C2;COAL;5;10;0.0
C2;COAL;5;11;0.0
C2;COAL;5;12;0.0
C2;COAL;5;13;0.0
C2;COAL;5;14;0.0
C2;COAL;5;15;0.0
C2;COAL;5;16;0.0
C2;COAL;5;17;0.0
C2;COAL;5;18;0.0
C2;COAL;5;19;0.0
C2;COAL;5;20;0.0
C2;COAL;5;21;0.0
C2;COAL;5;22;0.0
C2;COAL;5;23;0.0
C2;COAL;5;24;0.0
C2;COAL;6;1;0.0
C2;COAL;6;2;0.0
C2;COAL;6;3;0.0
C2;COAL;6;4;0.0
C2;COAL;6;5;0.0
C2;COAL;6;6;0.0
C2;COAL;6;7;0.0
C2;COAL;6;8;0.0
C2;COAL;6;9;0.0
C2;COAL;6;10;0.0
C2;COAL;6;11;0.0
C2;COAL;6;12;0.0
C2;COAL;6;13;0.0
C2;COAL;6;14;0.0
C2;COAL;6;15;0.0
C2;COAL;6;16;0.0
C2;COAL;6;17;0.0
C2;COAL;6;18;0.0
C2;COAL;6;19;0.0
C2;COAL;6;20;0.0
C2;COAL;6;21;0.0
C2;COAL;6;22;0.0
C2;COAL;6;23;0.0
C2;COAL;6;24;0.0
C2;COAL;7;1;0.0
C2;COAL;7;2;0.0
C2;COAL;7;3;0.0
C2;COAL;7;4;0.0
C2;COAL;7;5;0.0
C2;COAL;7;6;0.0
C2;COAL;7;7;0.0
C2;COAL;7;8;0.0
C2;COAL;7;9;0.0
C2;COAL;7;10;0.0
C2;COAL;7;11;0.0
C2;COAL;7;12;0.0
C2;COAL;7;13;0.0
C2;COAL;7;14;0.0
C2;COAL;7;15;0.0
C2;COAL;7;16;0.0
C2;COAL;7;17;0.0
C2;COAL;7;18;0.0
C2;COAL;7;19;0.0
C2;COAL;7;20;0.0
C2;COAL;7;21;0.0
C2;COAL;7;22;0.0
C2;COAL;7;23;0.0
C2;COAL;7;24;0.0
C2;COAL;8;1;0.0
C2;COAL;8;2;0.0
C2;COAL;8;3;0.0
C2;COAL;8;4;0.0
C2;COAL;8;5;0.0
C2;COAL;8;6;0.0
C2;COAL;8;7;0.0
C2;COAL;8;8;0.0
C2;COAL;8;9;0.0
C2;COAL;8;10;0.0
C2;COAL;8;11;0.0
C2;COAL;8;12;0.0
C2;COAL;8;13;0.0
C2;COAL;8;14;0.0
C2;COAL;8;15;0.0
C2;COAL;8;16;0.0
C2;COAL;8;17;0.0
C2;COAL;8;18;0.0
C2;COAL;8;19;0.0
C2;COAL;8;20;0.0
C2;COAL;8;21;0.0
C2;COAL;8;22;0.0
C2;COAL;8;23;0.0
C2;COAL;8;24;0.0
C2;COAL;9;1;0.0
C2;COAL;9;2;0.0
C2;COAL;9;3;0.0
C2;COAL;9;4;0.0
C2;COAL;9;5;0.0
C2;COAL;9;6;0.0
C2;COAL;9;7;0.0
C2;COAL;9;8;0.0
C2;COAL;9;9;0.0
C2;COAL;9;10;0.0
C2;COAL;9;11;0.0
C2;COAL;9;12;0.0
C2;COAL;9;13;0.0
C2;COAL;9;14;0.0
C2;COAL;9;15;0.0
C2;COAL;9;16;0.0
C2;COAL;9;17;0.0
C2;COAL;9;18;0.0
C2;COAL;9;19;0.0
C2;COAL;9;20;0.0
C2;COAL;9;21;0.0
C2;COAL;9;22;0.0
C2;COAL;9;23;0.0
C2;COAL;9;24;0.0
C2;COAL;10;1;0.0
C2;COAL;10;2;0.0
C2;COAL;10;3;0.0
C2;COAL;10;4;0.0
C2;COAL;10;5;0.0
C2;COAL;10;6;0.0
C2;COAL;10;7;0.0
C2;COAL;10;8;0.0
C2;COAL;10;9;0.0
C2;COAL;10;10;0.0
C2;COAL;10;11;0.0
C2;COAL;10;12;0.0
C2;COAL;10;13;0.0
C2;COAL;10;14;0.0
C2;COAL;10;15;0.0
C2;COAL;10;16;0.0
C2;COAL;10;17;0.0
C2;COAL;10;18;0.0
C2;COAL;10;19;0.0
C2;COAL;10;20;0.0
C2;COAL;10;21;0.0
C2;COAL;10;22;0.0
C2;COAL;10;23;0.0
C2;COAL;10;24;0.0
C2;COAL;11;1;0.0
C2;COAL;11;2;0.0
C2;COAL;11;3;0.0
C2;COAL;11;4;0.0
C2;COAL;11;5;0.0
C2;COAL;11;6;0.0
C2;COAL;11;7;0.0
C2;COAL;11;8;0.0
C2;COAL;11;9;0.0
C2;COAL;11;10;0.0
C2;COAL;11;11;0.0
C2;COAL;11;12;0.0
C2;COAL;11;13;0.0
C2;COAL;11;14;0.0
C2;COAL;11;15;0.0
C2;COAL;11;16;0.0
C2;COAL;11;17;0.0
C2;COAL;11;18;0.0
C2;COAL;11;19;0.0
C2;COAL;11;20;0.0
C2;COAL;11;21;0.0
C2;COAL;11;22;0.0
C2;COAL;11;23;0.0
C2;COAL;11;24;0.0
C2;COAL;12;1;0.0
C2;COAL;12;2;0.0
C2;COAL;12;3;0.0
C2;COAL;12;4;0.0
C2;COAL;12;5;0.0
C2;COAL;12;6;0.0
C2;COAL;12;7;0.0
C2;COAL;12;8;0.0
C2;COAL;12;9;0.0
C2;COAL;12;10;0.0
C2;COAL;12;11;0.0
C2;COAL;12;12;0.0
C2;COAL;12;13;0.0
C2;COAL;12;14;0.0
C2;COAL;12;15;0.0
C2;COAL;12;16;0.0
C2;COAL;12;17;0.0
C2;COAL;12;18;0.0
C2;COAL;12;19;0.0
C2;COAL;12;20;0.0
C2;COAL;12;21;0.0
C2;COAL;12;22;0.0
C2;COAL;12;23;0.0
C2;COAL;12;24;0.0
C2;COAL;13;1;0.0
C2;COAL;13;2;0.0
C2;COAL;13;3;0.0
C2;COAL;13;4;0.0
C2;COAL;13;5;0.0
C2;COAL;13;6;0.0
C2;COAL;13;7;0.0
C2;COAL;13;8;0.0
C2;COAL;13;9;0.0
C2;COAL;13;10;0.0
C2;COAL;13;11;0.0
C2;COAL;13;12;0.0
C2;COAL;13;13;0.0
C2;COAL;13;14;0.0
C2;COAL;13;15;0.0
C2;COAL;13;16;0.0
C2;COAL;13;17;0.0
C2;COAL;13;18;0.0
C2;COAL;13;19;0.0
C2;COAL;13;20;0.0
C2;COAL;13;21;0.0
C2;COAL;13;22;0.0
C2;COAL;13;23;0.0
C2;COAL;13;24;0.0
C2;COAL;14;1;0.0
C2;COAL;14;2;0.0
C2;COAL;14;3;0.0
C2;COAL;14;4;0.0
C2;COAL;14;5;0.0
C2;COAL;14;6;0.0
C2;COAL;14;7;0.0
C2;COAL;14;8;0.0
C2;COAL;14;9;0.0
C2;COAL;14;10;0.0
C2;COAL;14;11;0.0
C2;COAL;14;12;0.0
C2;COAL;14;13;0.0
C2;COAL;14;14;0.0
C2;COAL;14;15;0.0
C2;COAL;14;16;0.0
C2;COAL;14;17;0.0
C2;COAL;14;18;0.0
C2;COAL;14;19;0.0
C2;COAL;14;20;0.0
C2;COAL;14;21;0.0
C2;COAL;14;22;0.0
C2;COAL;14;23;0.0
C2;COAL;14;24;0.0
C2;COAL;15;1;0.0
C2;COAL;15;2;0.0
C2;COAL;15;3;0.0
C2;COAL;15;4;0.0
C2;COAL;15;5;0.0
C2;COAL;15;6;0.0
C2;COAL;15;7;0.0
C2;COAL;15;8;0.0
C2;COAL;15;9;0.0
C2;COAL;15;10;0.0
C2;COAL;15;11;0.0
C2;COAL;15;12;0.0
C2;COAL;15;13;0.0
C2;COAL;15;14;0.0
C2;COAL;15;15;0.0
C2;COAL;15;16;0.0
C2;COAL;15;17;0.0
C2;COAL;15;18;0.0
C2;COAL;15;19;0.0
C2;COAL;15;20;0.0
C2;COAL;15;21;0.0
C2;COAL;15;22;0.0
C2;COAL;15;23;0.0
C2;COAL;15;24;0.0
C2;COAL;16;1;0.0
C2;COAL;16;2;0.0
C2;COAL;16;3;0.0
C2;COAL;16;4;0.0
C2;COAL;16;5;0.0
C2;COAL;16;6;0.0
C2;COAL;16;7;0.0
C2;COAL;16;8;0.0
C2;COAL;16;9;0.0
C2;COAL;16;10;0.0
C2;COAL;16;11;0.0
C2;COAL;16;12;0.0
C2;COAL;16;13;0.0
C2;COAL;16;14;0.0
C2;COAL;16;15;0.0
C2;COAL;16;16;0.0
C2;COAL;16;17;0.0
C2;COAL;16;18;0.0
C2;COAL;16;19;0.0
C2;COAL;16;20;0.0
C2;COAL;16;21;0.0
C2;COAL;16;22;0.0
C2;COAL;16;23;0.0
C2;COAL;16;24;0.0
C2;DIESEL;1;1;6.871118888631277e-06
C2;DIESEL;1;2;6.871118888631277e-06
C2;DIESEL;1;3;6.871118888631277e-06
C2;DIESEL;1;4;6.871118888631277e-06
C2;DIESEL;1;5;6.871118888631277e-06
C2;DIESEL;1;6;6.871118888631277e-06
C2;DIESEL;1;7;6.871118888631277e-06
C2;DIESEL;1;8;6.871118888631277e-06
C2;DIESEL;1;9;6.871118888631277e-06
C2;DIESEL;1;10;6.871118888631277e-06
C2;DIESEL;1;11;6.871118888631277e-06
C2;DIESEL;1;12;6.871118888631277e-06
C2;DIESEL;1;13;6.871118888631277e-06
C2;DIESEL;1;14;6.871118888631277e-06
C2;DIESEL;1;15;6.871118888631277e-06
C2;DIESEL;1;16;6.871118888631277e-06
C2;DIESEL;1;17;6.871118888631277e-06
C2;DIESEL;1;18;6.871118888631277e-06
C2;DIESEL;1;19;6.871118888631277e-06
C2;DIESEL;1;20;6.871118888631277e-06
C2;DIESEL;1;21;6.871118888631277e-06
C2;DIESEL;1;22;6.871118888631277e-06
C2;DIESEL;1;23;6.871118888631277e-06
C2;DIESEL;1;24;6.871118888631277e-06
C2;DIESEL;2;1;6.871118888631277e-06
C2;DIESEL;2;2;6.871118888631277e-06
C2;DIESEL;2;3;6.871118888631277e-06
C2;DIESEL;2;4;6.871118888631277e-06
C2;DIESEL;2;5;6.871118888631277e-06
C2;DIESEL;2;6;6.871118888631277e-06
C2;DIESEL;2;7;6.871118888631277e-06
C2;DIESEL;2;8;6.871118888631277e-06
C2;DIESEL;2;9;6.871118888631277e-06
C2;DIESEL;2;10;6.871118888631277e-06
C2;DIESEL;2;11;6.871118888631277e-06
C2;DIESEL;2;12;6.871118888631277e-06
C2;DIESEL;2;13;6.871118888631277e-06
C2;DIESEL;2;14;6.871118888631277e-06
C2;DIESEL;2;15;6.871118888631277e-06
C2;DIESEL;2;16;6.871118888631277e-06
C2;DIESEL;2;17;6.871118888631277e-06
C2;DIESEL;2;18;6.871118888631277e-06
C2;DIESEL;2;19;6.871118888631277e-06
C2;DIESEL;2;20;6.871118888631277e-06
C2;DIESEL;2;21;6.871118888631277e-06
C2;DIESEL;2;22;6.871118888631277e-06
C2;DIESEL;2;23;6.871118888631277e-06
C2;DIESEL;2;24;6.871118888631277e-06
C2;DIESEL;3;1;6.871118888631277e-06
